日期时间,代码,中文名称,英文名称,交易类型,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,买一,卖一
2026/02/03 16:08:18,08316,中国红包,CHINA HONGBAO,,0.164,-0.001,-0.60606,0.165,0.162,0.164,0.16,394000,63636,0.161,0.164
2026/02/03 16:08:18,08317,财华社集团,FINET GROUP,,0.075,0.0,0.0,0.075,0.0,0.0,0.0,0,0,0.071,0.085
2026/02/03 16:08:18,08319,思博系统,EXPERT SYS,,0.13,0.0,0.0,0.13,0.131,0.131,0.131,20000,2620,0.125,0.13
2026/02/03 16:08:18,08320,沛然环保,AEC GROUP,,0.114,0.0,0.0,0.114,0.0,0.0,0.0,0,0,0.105,0.114
2026/02/03 16:08:18,08321,泰锦控股,TAI KAM HLDGS,,1.32,0.16,13.79311,1.16,1.24,1.32,1.23,1372000,1761210,1.27,1.32
2026/02/03 16:08:18,08326,同景新能源,TK NEW ENERGY,,0.159,-0.001,-0.625,0.16,0.16,0.16,0.159,100000,15950,0.157,0.16
2026/02/03 16:08:18,08328,信义储电,XY ELEC STORAGE,,0.76,0.02,2.7027,0.74,0.71,0.77,0.71,700000,513960,0.76,0.77
2026/02/03 16:08:18,08329,海王英特龙,NEP INTERLONG,,0.169,0.0,0.0,0.169,0.166,0.179,0.166,40000,6800,0.169,0.173
2026/02/03 16:08:18,08331,倍搏集团,P.B. GROUP,,0.355,0.0,0.0,0.355,0.0,0.0,0.0,0,0,0.315,0.4
2026/02/03 16:08:18,08333,阿仕特朗金融,ASTRUM FIN,,0.38,0.0,0.0,0.38,0.0,0.0,0.0,0,0,0.335,0.44
2026/02/03 16:08:18,08337,直通电讯,DIRECTEL,,0.115,0.0,0.0,0.115,0.0,0.0,0.0,0,0,0.113,0.138
2026/02/03 16:08:18,08340,紫荆国际金融,ZIJING INTL FIN,,0.47,0.05,11.90476,0.42,0.0,0.0,0.0,0,0,0.47,0.65
2026/02/03 16:08:18,08341,艾硕控股,AESO HOLDING,,0.207,0.0,0.0,0.207,0.0,0.0,0.0,0,0,0.19,0.207
2026/02/03 16:08:18,08347,Ｆ８企业,F8 ENT,,0.16,0.013,8.84354,0.147,0.151,0.16,0.151,118400,18763,0.159,0.167
2026/02/03 16:08:18,08348,滨海泰达物流,BINHAI TEDA,,0.415,0.01,2.46913,0.405,0.41,0.415,0.41,8000,3290,0.39,0.415
2026/02/03 16:08:18,08349,硅鑫集团,GUIXIN GROUP,,1.29,0.0,0.0,1.29,1.27,1.32,1.27,530000,682100,1.27,1.29
2026/02/03 16:08:18,08350,立桥证券控股,WELL LINK SEC,,0.37,0.0,0.0,0.37,0.365,0.37,0.365,2760000,1007440,0.36,0.365
2026/02/03 16:08:18,08356,进业控股,TSUN YIP HLDGS,,0.32,-0.03,-8.57143,0.35,0.33,0.345,0.31,20000,6370,0.32,0.345
2026/02/03 16:08:18,08357,REPUBLIC HC,REPUBLIC HC,,0.16,0.001,0.62893,0.159,0.16,0.16,0.16,105000,16800,0.16,0.165
2026/02/03 16:08:18,08360,简朴新生活,BASIC H NEWLIFE,,0.245,0.0,0.0,0.245,0.0,0.0,0.0,6000,1500,0.231,0.245
2026/02/03 16:08:18,08362,运兴泰集团,WINNING TOWER,,0.056,0.0,0.0,0.056,0.0,0.0,0.0,0,0,0.053,0.056
2026/02/03 16:08:18,08365,亦辰集团,HATCHER GROUP,,2.07,0.02,0.97561,2.05,2.17,2.17,2.04,384400,796652,2.04,2.08
2026/02/03 16:08:18,08366,浙江联合投资,ZJ UNITED INV,,0.033,0.0,0.0,0.033,0.033,0.033,0.033,400000,13200,0.032,0.035
2026/02/03 16:08:18,08367,倩碧控股,SIMPLICITY HLDG,,0.325,0.005,1.5625,0.32,0.0,0.0,0.0,0,0,0.325,0.37
2026/02/03 16:08:18,08368,中国创意控股,CREATIVE CHINA,,0.32,-0.005,-1.53846,0.325,0.32,0.32,0.32,400000,128000,0.26,0.32
2026/02/03 16:08:18,08370,智升集团控股,ZHI SHENG GP,,5.81,-0.64,-9.92248,6.45,6.45,6.45,5.8,55200,323128,5.81,6.2
2026/02/03 16:08:18,08371,尝高美集团,TASTEGOURMET GP,,1.98,0.04,2.06186,1.94,1.99,1.99,1.97,152000,302040,1.98,1.99
2026/02/03 16:08:18,08372,君百延集团,GBG HOLDINGS,,0.133,0.0,0.0,0.133,0.0,0.0,0.0,0,0,0.126,0.133
2026/02/03 16:08:18,08373,靛蓝星,INDIGO STAR,,0.65,0.0,0.0,0.65,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:18,08375,数盟资本,DATA UNION CAP,,2.09,0.09,4.5,2.0,2.0,2.1,2.0,280000,578100,2.06,2.1
2026/02/03 16:08:18,08377,维港育马,HARBOUR EQUINE,,0.142,0.0,0.0,0.142,0.0,0.0,0.0,0,0,0.138,0.0
2026/02/03 16:08:18,08379,盈证国际,PRIME INTEL,,0.208,0.013,6.66667,0.195,0.203,0.208,0.198,1860000,380110,0.196,0.208
2026/02/03 16:08:18,08385,万里印刷,PROSPEROUSPRINT,,0.146,0.006,4.28571,0.14,0.14,0.146,0.14,210000,30020,0.139,0.148
2026/02/03 16:08:18,08391,基石科技控股,CORNERSTONE TEC,,0.53,0.02,3.92156,0.51,0.52,0.53,0.5,8212000,4238520,0.51,0.53
2026/02/03 16:08:18,08392,舍图控股,SATU HOLDINGS,,0.047,0.0,0.0,0.047,0.047,0.047,0.041,210000,9810,0.047,0.063
2026/02/03 16:08:18,08395,中显智能齐家控股,ZXZN QI-HOUSE,,0.187,-0.006,-3.10881,0.193,0.193,0.193,0.187,40000,7600,0.186,0.196
2026/02/03 16:08:18,08400,亚洲先锋娱乐,ASIA PIONEER,,0.04,0.0,0.0,0.04,0.04,0.04,0.04,90000,3600,0.04,0.042
2026/02/03 16:08:18,08401,源想集团,STREAM IDEAS,,0.09,0.001,1.1236,0.089,0.085,0.091,0.085,354000,30286,0.086,0.09
2026/02/03 16:08:18,08402,高原之宝,PLATEAU TL,,0.129,0.0,-1e-05,0.129,0.0,0.0,0.0,0,0,0.123,0.129
2026/02/03 16:08:18,08403,天平道合,DOWWAY,,2.81,0.01,0.35714,2.8,2.8,2.81,2.79,223000,625140,2.81,2.82
2026/02/03 16:08:18,08406,中国口腔产业,CHINA ORAL IND,,0.059,0.0,0.0,0.059,0.0,0.0,0.0,0,0,0.059,0.063
2026/02/03 16:08:18,08411,K W NELSON GP,K W NELSON GP,,0.079,-0.001,-1.25,0.08,0.078,0.079,0.075,50000,3880,0.076,0.079
2026/02/03 16:08:18,08412,新爱德集团,NEW AMANTE,,0.405,0.0,0.0,0.405,0.0,0.0,0.0,0,0,0.37,0.41
2026/02/03 16:08:18,08413,亚洲富思,ASIA GROCERY,,0.181,-0.001,-0.54945,0.182,0.182,0.182,0.175,1430000,253990,0.178,0.181
2026/02/03 16:08:18,08416,HM INTL HLDGS,HM INTL HLDGS,,0.082,0.0,0.0,0.082,0.0,0.0,0.0,0,0,0.082,0.088
2026/02/03 16:08:18,08417,大地教育,DADI EDU,,0.02,0.001,5.26316,0.019,0.018,0.018,0.018,490000,9220,0.02,0.021
2026/02/03 16:08:18,08418,傲迪玛汽车,OPTIMA AUTO,,2.09,-0.21,-9.13044,2.3,2.3,2.32,1.99,338000,693940,2.09,2.21
2026/02/03 16:08:18,08419,ＡＶ策划推广,AV PROMOTIONS,,0.077,-0.001,-1.28205,0.078,0.077,0.077,0.077,240000,18480,0.077,0.086
2026/02/03 16:08:18,08420,NEXION TECH,NEXION TECH,,0.039,0.012,44.44445,0.027,0.03,0.049,0.03,29335000,1105425,0.035,0.038
2026/02/03 16:08:18,08422,ＷＴ集团,WT GROUP,,0.155,-0.02,-11.42857,0.175,0.17,0.225,0.149,2880000,542880,0.155,0.168
2026/02/03 16:08:18,08423,CHI HO DEV,CHI HO DEV,,0.048,-0.002,-4.0,0.05,0.049,0.049,0.048,160000,7820,0.048,0.052
2026/02/03 16:08:18,08425,兴铭控股,HING MING HLDGS,,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0,0,0.09,0.106
2026/02/03 16:08:18,08426,雅居投资控股,MODERN LIVING,,0.32,0.0,0.0,0.32,0.0,0.0,0.0,0,0,0.285,0.32
2026/02/03 16:08:18,08427,万顺瑞强集团,WS-SK TARGET,,17.47,0.32,1.86589,17.15,17.98,17.98,16.89,7200,125996,17.0,17.47
2026/02/03 16:08:18,08428,汉诺佳池,CBK HOLDINGS,,0.68,0.0,0.0,0.68,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:18,08429,华美乐乐,SV VISION,,0.1,0.002,2.04082,0.098,0.12,0.13,0.1,5970000,673785,0.1,0.107
2026/02/03 16:08:18,08430,春能控股,C&N HOLDINGS,,0.174,0.017,10.82802,0.157,0.157,0.29,0.157,2670000,573760,0.174,0.187
2026/02/03 16:08:18,08431,浩柏国际,HAO BAI INTL,,0.375,0.015,4.16667,0.36,0.36,0.375,0.36,300000,111450,0.36,0.38
2026/02/03 16:08:18,08432,太平洋酒吧,BAR PACIFIC,,0.043,-0.001,-2.27272,0.044,0.0,0.0,0.0,0,0,0.039,0.043
2026/02/03 16:08:18,08436,德宝集团控股,TAKBO GROUP,,0.248,0.023,10.22222,0.225,0.26,0.26,0.26,10000,2600,0.225,0.248
2026/02/03 16:08:18,08437,德斯控股,RMH HOLDINGS,,0.26,0.0,0.0,0.26,0.0,0.0,0.0,0,0,0.031,0.345
2026/02/03 16:08:18,08439,新百利融资,SOMERLEY CAP,,0.335,-0.015,-4.28571,0.35,0.335,0.335,0.335,52000,17420,0.325,0.335
2026/02/03 16:08:18,08445,怡康泰工程集团,NOBLE ENG GP,,0.152,0.0,0.0,0.152,0.0,0.0,0.0,0,0,0.13,0.0
2026/02/03 16:08:18,08446,耀星科技集团,BRIGHTSTAR TECH,,0.13,0.004,3.1746,0.126,0.126,0.13,0.126,1096000,140604,0.13,0.132
2026/02/03 16:08:18,08447,MS CONCEPT,MS CONCEPT,,0.041,0.0,0.0,0.041,0.0,0.0,0.0,0,0,0.038,0.045
2026/02/03 16:08:18,08448,环球印馆,UNI PRINTSHOP,,0.415,0.0,0.0,0.415,0.455,0.455,0.415,540000,226700,0.415,0.53
2026/02/03 16:08:18,08450,钜京控股,EDICO HOLDINGS,,0.099,0.003,3.125,0.096,0.096,0.099,0.096,50000,4830,0.083,0.099
2026/02/03 16:08:18,08451,日光控股,SUNLIGHT HLDGS,,0.065,0.0,0.0,0.065,0.0,0.0,0.0,0,0,0.062,0.07
2026/02/03 16:08:18,08452,富银融资股份,FY FINANCIAL,,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0,0,0.27,0.31
2026/02/03 16:08:18,08455,礼建德集团,LAI GROUP,,0.125,0.0,0.0,0.125,0.12,0.127,0.118,810000,98680,0.12,0.125
2026/02/03 16:08:18,08456,民信国际控股,MANSION INTL,,0.395,-0.005,-1.25,0.4,0.36,0.4,0.36,100000,37250,0.355,0.4
2026/02/03 16:08:18,08460,基地锦标集团,BASETROPHY GP,,1.93,-0.04,-2.03046,1.97,2.04,2.18,1.88,7091000,14543091,1.9,1.93
2026/02/03 16:08:18,08462,中安控股集团,OMNIBRIDGE HLDG,,0.082,0.0,0.0,0.082,0.0,0.0,0.0,0,0,0.078,0.085
2026/02/03 16:08:18,08471,新达控股,REACH NEW HLDGS,,0.079,0.0,1e-05,0.079,0.0,0.0,0.0,0,0,0.074,0.08
2026/02/03 16:08:18,08472,立高控股,LAPCO HOLDINGS,,0.55,-0.03,-5.17241,0.58,0.58,0.58,0.55,90000,51260,0.55,0.56
2026/02/03 16:08:18,08473,弥明生活百货,MI MING MART,,0.123,0.006,5.12821,0.117,0.117,0.125,0.117,50000,6010,0.117,0.123
2026/02/03 16:08:18,08475,易站绿色科技,E-STATION GTECH,,0.069,0.0,0.0,0.069,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:18,08480,飞霓控股,FURNIWEB,,0.136,-0.004,-2.85714,0.14,0.137,0.137,0.136,304000,41352,0.136,0.151
2026/02/03 16:08:18,08481,盛龙锦秀国际,SHENGLONG INTL,,0.44,0.0,0.0,0.44,0.0,0.0,0.0,0,0,0.31,0.0
2026/02/03 16:08:18,08482,万励达,WAN LEADER,,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0,0,0.143,0.15
2026/02/03 16:08:18,08483,名仕快相,MAX SIGHT GROUP,,0.101,0.0,0.0,0.101,0.0,0.0,0.0,0,0,0.1,0.112
2026/02/03 16:08:18,08487,ISP GLOBAL,ISP GLOBAL,,0.054,0.0,0.0,0.054,0.05,0.054,0.05,100000,5136,0.05,0.057
2026/02/03 16:08:18,08489,裕程物流,GP LOGISTICS,,0.43,-0.015,-3.37079,0.445,0.425,0.43,0.405,230000,97475,0.415,0.44
2026/02/03 16:08:18,08490,骏码半导体,NICHE-TECH SEMI,,0.121,0.0,0.0,0.121,0.0,0.0,0.0,0,0,0.121,0.123
2026/02/03 16:08:18,08491,COOL LINK,COOL LINK,,0.39,0.005,1.2987,0.385,0.355,0.41,0.34,795000,316375,0.38,0.405
2026/02/03 16:08:18,08493,龙皇集团,DRAGON KING GP,,0.035,0.0,0.0,0.035,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:18,08495,1957 & CO.,1957 & CO.,,0.36,0.0,0.0,0.36,0.36,0.36,0.32,32000,11040,0.36,0.375
2026/02/03 16:08:18,08496,环球友饮智能,GLOBAL UIN,,0.04,0.001,2.5641,0.039,0.04,0.04,0.04,200000,7997,0.038,0.04
2026/02/03 16:08:18,08500,天泓文创,ICONCULTURE,,0.128,-0.007,-5.18518,0.135,0.128,0.128,0.128,234000,29920,0.128,0.148
2026/02/03 16:08:18,08501,庄皇集团公司,SANBASE CORP,,0.485,0.0,0.0,0.485,0.0,0.0,0.0,0,0,0.46,0.59
2026/02/03 16:08:18,08502,远航港口,OCEAN LINE PORT,,0.29,0.0,0.0,0.29,0.29,0.29,0.29,16000,4640,0.29,0.3
2026/02/03 16:08:18,08507,爱世纪集团,I.CENTURY HLDG,,0.21,-0.033,-13.58025,0.243,0.255,0.255,0.181,7320000,1560080,0.21,0.228
2026/02/03 16:08:18,08509,威扬酒业控股,WINE'S LINK,,0.63,0.02,3.27869,0.61,0.63,0.63,0.63,16000,10080,0.56,0.63
2026/02/03 16:08:18,08510,TOPSTANDARDCORP,TOPSTANDARDCORP,,0.158,-0.001,-0.62893,0.159,0.0,0.0,0.0,0,0,0.0,0.158
2026/02/03 16:08:18,08511,民富国际,MIN FU INTL,,1.04,-0.01,-0.95239,1.05,0.0,0.0,0.0,0,0,0.82,1.04
2026/02/03 16:08:18,08512,凯富善集团控股,HYFUSIN GROUP,,0.315,0.005,1.6129,0.31,0.31,0.315,0.31,110000,34150,0.31,0.32
2026/02/03 16:08:18,08513,加和国际控股－新,MAXWIN INT-NEW,,0.67,-0.08,-10.66666,0.75,0.64,0.67,0.64,96000,62520,0.65,0.8
2026/02/03 16:08:18,08516,中盈国际,ZY INTL,,1.05,0.17,19.31818,0.88,0.85,1.05,0.85,115000,108250,1.0,1.06
2026/02/03 16:08:18,08519,新享时代,XINXIANG ERA,,0.24,0.0,0.0,0.24,0.0,0.0,0.0,0,0,0.23,0.5
2026/02/03 16:08:18,08521,智云国际控股,WEBX INTL HLDGS,,0.7,-0.01,-1.40845,0.71,0.7,0.7,0.7,15000,10500,0.69,0.7
2026/02/03 16:08:18,08525,百应控股,BAIYING HOLDING,,0.85,0.0,0.0,0.85,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:18,08526,荣丰集团亚洲,WING FUNG GROUP,,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0,0,0.12,0.128
2026/02/03 16:08:18,08527,聚利宝控股,JLOGO HLDGS,,0.171,0.0,0.0,0.171,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:18,08529,优博控股,UBOT HOLDING,,0.168,-0.002,-1.17647,0.17,0.168,0.168,0.168,5000,840,0.168,0.17
2026/02/03 16:08:18,08532,宝发控股（新）,POLYFAIR H-NEW,,0.074,0.002,2.77778,0.072,0.072,0.074,0.072,585600,42369,0.069,0.074
2026/02/03 16:08:18,08535,荧德控股,VISTAR HOLDINGS,,0.169,0.0,0.0,0.169,0.0,0.0,0.0,0,0,0.158,0.174
2026/02/03 16:08:18,08536,TL NATURAL GAS,TL NATURAL GAS,,0.211,-0.009,-4.09091,0.22,0.206,0.206,0.205,30000,6155,0.211,0.225
2026/02/03 16:08:18,08537,创辉珠宝,CHONG FAI JEWEL,,0.241,-0.034,-12.36364,0.275,0.243,0.243,0.241,540000,131770,0.241,0.26
2026/02/03 16:08:18,08540,胜利证券,VICTORY SEC,,4.57,0.03,0.6608,4.54,4.69,4.69,4.52,261000,1189900,4.52,4.57
2026/02/03 16:08:18,08545,佰悦集团,AMUSE GROUP,,0.035,-0.002,-5.40541,0.037,0.035,0.036,0.033,1056000,36720,0.035,0.036
2026/02/03 16:08:18,08547,PACIFIC LEGEND,PACIFIC LEGEND,,0.084,0.008,10.52631,0.076,0.079,0.085,0.076,22730000,1834800,0.081,0.084
2026/02/03 16:08:18,08549,金叶国际集团,GOLDEN LEAF INT,,0.275,-0.01,-3.50877,0.285,0.28,0.28,0.27,1315000,360125,0.27,0.275
2026/02/03 16:08:18,08591,加和国际控股－旧,MAXWIN INT-OLD,,0.65,0.0,0.0,0.65,0.65,0.65,0.65,10000,6500,0.51,0.65
2026/02/03 16:08:18,08592,宝发控股（旧）,POLYFAIR H-OLD,,0.078,-0.002,-2.5,0.08,0.0,0.0,0.0,0,0,0.062,0.078
2026/02/03 16:08:18,08596,惠陶集团股权,WINTO GROUP RTS,,0.01,0.0,0.0,0.01,0.01,0.01,0.01,2427600,24247,0.0,0.01
2026/02/03 16:08:18,08601,宝燵控股,BOLTEK,,0.233,0.0,0.0,0.233,0.0,0.0,0.0,0,0,0.22,0.239
2026/02/03 16:08:18,08603,亮晴控股,FAMEGLOW,,6.43,-0.1,-1.5314,6.53,6.4,6.76,6.11,3637000,23187740,6.3,6.88
2026/02/03 16:08:18,08606,倢冠控股,KINETIX SYSTEMS,,0.065,0.004,6.55737,0.061,0.064,0.065,0.064,50000,3240,0.062,0.07
2026/02/03 16:08:18,08610,BBSB INTL,BBSB INTL,,0.66,-0.02,-2.94117,0.68,0.67,0.68,0.65,916000,602680,0.65,0.66
2026/02/03 16:08:18,08611,九福来,MINDTELL TECH,,1.02,0.02,2.0,1.0,1.02,1.04,1.02,430000,441300,1.02,1.04
2026/02/03 16:08:18,08612,维亮控股,WORLD SUPER,,0.122,0.0,0.0,0.122,0.12,0.122,0.115,540000,64460,0.119,0.122
2026/02/03 16:08:18,08613,东方支付集团控股,ORIENTAL PAY,,0.048,0.004,9.09091,0.044,0.048,0.048,0.048,150000,7600,0.046,0.055
2026/02/03 16:08:18,08616,新威工程集团,SUNRAY ENG GP,,0.06,0.0,0.0,0.06,0.0,0.0,0.0,0,0,0.06,0.066
2026/02/03 16:08:18,08619,NIU HOLDINGS,NIU HOLDINGS,,0.161,0.001,0.625,0.16,0.0,0.0,0.0,0,0,0.161,0.176
2026/02/03 16:08:18,08620,亚洲速运,AE LOGISTICS,,0.097,-0.003,-3.0,0.1,0.097,0.097,0.097,10000,970,0.096,0.11
2026/02/03 16:08:18,08621,METROPOLIS CAP,METROPOLIS CAP,,0.041,-0.002,-4.65116,0.043,0.039,0.041,0.039,24000,976,0.043,0.044
2026/02/03 16:08:18,08622,华康生物医学,HUAKANG BIOMED,,0.37,-0.015,-3.8961,0.385,0.38,0.385,0.37,432000,162640,0.37,0.375
2026/02/03 16:08:18,08623,中国蜀塔,CHINA SAFTOWER,,0.15,0.0,0.0,0.15,0.0,0.0,0.0,1000,130,0.14,0.168
2026/02/03 16:08:18,08627,旅橙文化,ORANGE TOUR,,0.076,0.002,2.7027,0.074,0.075,0.076,0.07,1072000,78120,0.071,0.079
2026/02/03 16:08:18,08629,集信国控,SYNTRUST GK,,8.3,0.02,0.24155,8.28,8.3,8.3,8.28,18500,153500,8.0,8.31
2026/02/03 16:08:18,08631,裕丰昌控股,YUFENGCHANG HLD,,0.88,-0.03,-3.2967,0.91,0.88,0.88,0.88,60000,52800,0.86,1.0
2026/02/03 16:08:18,08635,大象控股集团,ELEPHANT HLDGS,,0.48,0.0,0.0,0.48,0.465,0.5,0.465,1684000,798920,0.475,0.48
2026/02/03 16:08:18,08637,元续科技,METASURFACE,,2.25,0.02,0.89686,2.23,2.26,2.27,2.19,385000,865860,2.2,2.22
2026/02/03 16:08:18,08645,比特元宇宙,BYTE META,,0.61,0.0,0.0,0.61,0.58,0.61,0.58,72000,42780,0.6,0.61
2026/02/03 16:08:18,08646,中国宏光,CHINA HONGGUANG,,0.193,-0.011,-5.39216,0.204,0.192,0.193,0.184,711000,134568,0.188,0.193
2026/02/03 16:08:18,08657,TRUE PARTNER,TRUE PARTNER,,0.45,0.0,0.0,0.45,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:18,08659,易和国际控股,YIK WO INTL,,0.148,0.001,0.68027,0.147,0.148,0.15,0.145,1940000,285650,0.145,0.15
2026/02/03 16:08:18,08668,瀛海集团,YING HAI GROUP,,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0,0,0.1,0.0
2026/02/03 16:08:24,09600,新纽科技,NEWLINK TECH,,0.203,0.001,0.49505,0.202,0.202,0.203,0.202,63200,12767,0.203,0.207
2026/02/03 16:08:24,09606,映恩生物－Ｂ,DUALITYBIO-B,,313.20001,-4.39999,-1.38539,317.6,325.0,325.0,303.2,703800,217714010,313.20001,313.39999
2026/02/03 16:08:24,09608,宋都服务,SUNDY SERVICE,,0.05,-0.003,-5.66038,0.053,0.051,0.051,0.05,490000,24670,0.045,0.05
2026/02/03 16:08:24,09609,海伟股份,HAIWEI ELEC,,10.35,0.27,2.67858,10.08,10.09,10.99,10.06,52400,543832,10.32,10.38
2026/02/03 16:08:24,09611,龙旗科技,LONGCHEER,,30.4,0.56,1.87667,29.84,30.02,30.64,29.66,720220,21689049,30.36,30.4
2026/02/03 16:08:24,09616,东软睿新集团,NEUTECH GROUP,,2.34,0.02,0.86207,2.32,2.31,2.34,2.3,218400,505928,2.33,2.36
2026/02/03 16:08:24,09618,京东集团－ＳＷ,JD-SW,,109.7,-0.8,-0.72399,110.5,111.1,111.9,107.8,10698271,1175451194,109.6,109.9
2026/02/03 16:08:24,09626,哔哩哔哩－Ｗ,BILIBILI-W,,253.0,-6.6,-2.54237,259.6,265.0,268.4,240.4,7399488,1850619343,252.8,253.0
2026/02/03 16:08:24,09633,农夫山泉,NONGFU SPRING,,46.96,-0.02,-0.04257,46.98,47.36,48.44,46.68,5502285,259748150,46.9,46.96
2026/02/03 16:08:24,09636,九方智投控股,JF SMARTINVEST,,36.64,1.98,5.71264,34.66,35.12,37.98,34.6,9434600,345162386,36.62,36.64
2026/02/03 16:08:24,09638,法拉帝,FERRETTI,,35.0,-0.16,-0.45506,35.16,0.0,0.0,0.0,0,0,30.0,35.0
2026/02/03 16:08:24,09639,荣利营造,WING LEE DEV,,1.15,0.04,3.6036,1.11,1.12,1.15,1.09,190000,213450,1.15,1.18
2026/02/03 16:08:24,09658,特海国际,SUPER HI,,12.82,0.03,0.23456,12.79,12.6,12.98,12.6,152700,1952618,12.76,12.82
2026/02/03 16:08:24,09660,地平线机器人－Ｗ,HORIZONROBOT-W,,8.09,0.11,1.37845,7.98,8.0,8.19,7.9,143026981,1152987289,8.08,8.09
2026/02/03 16:08:24,09663,国鸿氢能,SINOSYNERGY,,4.72,0.02,0.42553,4.7,4.68,4.8,4.65,46500,218005,4.68,4.77
2026/02/03 16:08:24,09666,金科服务,JINKE SERVICES,,8.69,0.0,-1e-05,8.69,8.69,8.69,8.65,34100,296313,8.69,8.7
2026/02/03 16:08:24,09668,渤海银行,CBHB,,0.88,0.0,0.0,0.88,0.88,0.91,0.88,4030000,3599640,0.88,0.89
2026/02/03 16:08:24,09669,北森控股,BEISEN HOLDING,,5.98,-0.22,-3.54839,6.2,6.2,6.22,5.88,251976,1515370,5.97,5.98
2026/02/03 16:08:24,09676,十月稻田,SHIYUE DAOTIAN,,9.0,0.02,0.22272,8.98,8.97,9.05,8.74,894407,7991879,8.93,9.0
2026/02/03 16:08:24,09677,威海银行,WEIHAI BANK,,2.6,0.0,0.0,2.6,0.0,0.0,0.0,0,0,2.38,2.8
2026/02/03 16:08:24,09678,云知声,UNISOUND,,352.20001,-24.39999,-6.47902,376.6,356.4,391.8,350.2,897694,330255958,352.20001,353.79999
2026/02/03 16:08:24,09680,如祺出行,CHENQI TECH,,8.92,-0.27,-2.93798,9.19,0.0,0.0,0.0,0,0,8.18,8.92
2026/02/03 16:08:24,09686,熙康云医院,XIKANG CLOUD,,0.86,0.0,0.0,0.86,0.0,0.0,0.0,0,0,0.85,0.87
2026/02/03 16:08:24,09688,再鼎医药,ZAI LAB,,13.1,0.66,5.30547,12.44,12.64,13.22,12.6,11890200,153887015,13.1,13.11
2026/02/03 16:08:24,09689,金泰丰国际控股,JTF INTL,,0.6,0.06,11.11112,0.54,0.55,0.66,0.5,77372000,34244840,0.58,0.63
2026/02/03 16:08:24,09690,途虎－Ｗ,TUHU-W,,15.8,0.28,1.80413,15.52,15.6,16.0,15.41,1242600,19465072,15.78,15.8
2026/02/03 16:08:24,09696,天齐锂业,TIANQI LITHIUM,,49.5,1.32,2.73973,48.18,49.4,50.3,48.7,3023800,149958073,49.48,49.5
2026/02/03 16:08:24,09698,万国数据－ＳＷ,GDS-SW,,43.9,1.94,4.62346,41.96,43.96,44.14,42.5,6199941,270161647,43.88,43.9
2026/02/03 16:08:24,09699,顺丰同城,SF INTRA-CITY,,14.6,0.58,4.13695,14.02,14.0,14.94,13.9,2136600,31202910,14.58,14.6
2026/02/03 16:08:24,09857,柠萌影视,LINMON MEDIA,,3.5,0.0,0.0,3.5,3.5,3.5,3.5,2100,7350,3.5,3.64
2026/02/03 16:08:24,09858,优然牧业,YOURAN DAIRY,,4.85,0.19,4.07725,4.66,4.7,5.0,4.66,20288000,99308366,4.84,4.86
2026/02/03 16:08:24,09860,艾迪康控股,ADICON HOLDINGS,,5.0,-0.05,-0.9901,5.05,5.1,5.18,4.93,1810000,9063205,5.0,5.02
2026/02/03 16:08:24,09863,零跑汽车,LEAPMOTOR,,39.6,-0.58,-1.44351,40.18,40.04,40.16,38.68,14732710,580212758,39.58,39.6
2026/02/03 16:08:24,09866,蔚来－ＳＷ,NIO-SW,,36.34,-0.54,-1.46421,36.88,35.78,36.5,35.68,6482056,234650151,36.32,36.34
2026/02/03 16:08:24,09868,小鹏汽车－Ｗ,XPENG-W,,66.7,-0.1,-0.14971,66.8,65.4,67.05,64.6,19143498,1261943046,66.65,66.7
2026/02/03 16:08:24,09869,海伦司,HELENS,,0.89,0.01,1.13636,0.88,0.89,0.91,0.88,164000,146340,0.89,0.9
2026/02/03 16:08:24,09876,大洋环球控股,OCEAN ONE HLDG,,3.15,0.04,1.28618,3.11,3.1,3.17,3.1,88000,275860,3.15,3.19
2026/02/03 16:08:24,09877,健世科技－Ｂ,JENSCARE-B,,7.44,0.01,0.13459,7.43,7.94,7.94,7.24,333200,2494556,7.39,7.45
2026/02/03 16:08:24,09878,汇通达网络,HUITONGDA NET,,10.06,-0.04,-0.39604,10.1,10.08,10.18,9.9,212500,2125853,9.98,10.06
2026/02/03 16:08:24,09879,米高集团,MIGAO GROUP,,8.0,0.36,4.71204,7.64,7.75,8.0,7.6,465000,3622500,7.82,8.0
2026/02/03 16:08:24,09880,优必选,UBTECH ROBOTICS,,133.89999,3.49999,2.68404,130.4,132.2,134.8,128.3,6118924,806902845,133.89999,134.0
